bit_length,total_bits,random_multiplier,rhs_projection_ell
93,228,9589870876444009202377693573,37132337476537663385311525704737124519361408255698051964618112777373324164409
94,229,10688160864141229702062842259,73576032475016317907379148009613300599103632982712796892289883559918561020148
95,230,21284893786428279169032217746,56388611489107743930726662258678346258667722598933488870266017574369321804199
96,231,71311360288894730804151742096,85866308539510558700667068992325078917513874190861304888702653696359683689758
97,232,113149181129164195925382962894,62336522321242297276411526191709896529120217161843169413722658728625659252738
93,228,7717148414749453327769041136,99771705923351563019815818276335969171925763640725998104126922769584103883374
94,229,13861087164607696467492273246,37809953275815411545367783425302927551429895289226192179191192893306778954481
95,230,23539829864842800645337603002,85656630260509515422401287563860110162175113804678515254249593481931238072909
96,231,51811532303310283033025510336,49865583190911855845431714321281219041307606580423722094315920974176715759250
97,232,134655919899346643676622587034,12938207364478099965969506504325021005196111087139503244700642255036269203733
93,228,5290137873977870646578306933,55903118468060379719778977744625804774293107828524286695333433049816760795225
94,229,10338722751959347702449555033,75538750668871333623821940401341544719077408688635019164069041317237615979230
95,230,25554077761206648891080526591,14138401911631814670873783761992703423869005628427624229178036196278967224919
96,231,51485748094145785280081401171,2935499785599133594177507902208981201220697698798863588237504795470996777630
97,232,86768535055703012149348444059,91156271297912257262967341795220761941786428755700758588441809926830487234616
93,228,7498827774879838366789994206,103199494333542552245296624117970285247366238442233908055096936486346787217218
94,229,19776711917450227445338272667,97475906856022183987735379704555957581513661883654520334947020980099504834535
95,230,35955931048911145814381023588,40447696376855297013992665631320919404222338970828945643038157246990438102981
96,231,48666709553647428716323761691,115231224861163083221530470305932086039826474495609105778537377757720157050868
97,232,135000564273515902602047767361,190736444162183060428786180940467993196613827823203043495454106974868495901
93,228,7687150912151897256707477071,48251580915660599537627804348886783256288988381441495936360908016042564452173
94,229,10444081030057224819966884391,31419874451804174344162131013248128918550014167781066451902166880957444594113
95,230,29391250125677967430425417185,95319740539488479884664319856861074949321307498456644177515105779933631677062
96,231,53515291660492612076910975272,27594208446605628337486755375755300544689828913515658672917294278217353010665
97,232,99092767829602642646991198468,91167574027344303944273146191926766566722478178522782497733984246596985364182
93,228,7495911709676338547870745101,34230302847431372795580616721691432822118520563656770847847313293455234740673
94,229,17231368184225461827905597395,26222467731551382037391858735653501015266405400758283681848863714759335369837
95,230,33112196063424892431620166317,25849422192112176256209638983100123411088389802890991460938384355688338208791
96,231,74639658755980402875202696246,12635652192195775726584884866008729072482414596785763862653343790753371758505
97,232,81139363201903173312004544710,10650884562885156501254535400153280590705687674099883677408256790563046691627
93,228,5360184911195312805503137647,110052996370609627825507683374786660274712262420412389776173132562521301636730
94,229,10259567215013302949978265831,80191963369300435860742646166741517967223661610821855039633086539690752851533
95,230,27052121910108018775775037688,73475547286892017707804272562927676480699247464750982497090955021942237422893
96,231,45520472351002003077614579979,4314242669373844928070660912309387510892400070067851052513620226338547717004
97,232,99747738799531175249171866007,59812841593502015314498031173626932062842449086979789214577976015127864391203
93,228,6885143647312687645748253427,94034049838283589969005124156399433592991084485790237346186999878583442096638
94,229,18235931430875393231266134540,74692642787276754221496347545568987996248099318190874020642659052798219903293
95,230,28238734897870463103392841470,80508038135002928351849114917589398502081319462825927767395138111247449737460
96,231,55996543218647893415964656257,102632019775526161453981845744475363461315134947915820726675828986437175119363
97,232,125806107438758783814412009502,60683085450414098737832379478076475090989868024728616821640450632681546151239
93,228,6711370050419800101532336843,55389023428639531705052446273249174110174758385671637469865218381060467218458
94,229,14187370138485229189931134492,97685118825462347437145803424630220142929603233770114213136635789871923708982
95,230,35150665929541239676340774033,60176854836986657975697691706893474725830272582001834566596409523495488100708
96,231,65922187505621799613851664400,94073216703725055972807288722504463365219454085321636811233834470572387963904
97,232,117735231685785232575803625418,97768247553651466139275170578709184102983734745073120426258513936403360065600
93,228,8335338164792396898586299602,102471268629016991620691257679966846443264989602075411067032533632413209706285
94,229,18992143067531354006116776585,81400964176624964770151541382936800134722237486240426665105018635075373763906
95,230,20011724388355710778822587550,21711208175940409558636298437769921673804575659422103022228505400135528720427
96,231,39631044040396427262528484709,61703996775909143339092925077376880227230594973303724995171302043194973650395
97,232,105912695614971457622404093161,90833793858630162022878469500354273061230664183469589413566489545028595198556
93,228,6022416916258203941938563447,50338182026615090195912646974724883175488543097355100878359843698504116013075
94,229,18439119064914881453968711821,72505086421020380400121892449671165977357405966577619421823683202008967685518
95,230,20565208354779592328364229801,14506213213723150143545697977357883132135672432301862499511767695799770974174
96,231,56708321094807901443586720865,93314720760050397390492442736203922435320947179777265894168967041863407373962
97,232,146870683691344641133788136799,20616909090520964426516300386843689559512450612858928395824735949880430322378
93,228,9860314303375992801795570271,30758276216843777815863862272082962325585032517887287219917422227185564936141
94,229,19164382489801866072818220879,104463262352680342352888228319052710825759910016200128242215169998148834886788
95,230,21525970611059838563063355367,35508891627256870591940454226690269950190441317069446715808532879419424714591
96,231,56671981175857000729047357907,16940668922068242475856880073776682084704873305414750755450132547660452108542
97,232,142664022443972593784750291641,23708979876302444062900399402189478881673481122856477703348958681138551120656
